,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,err,strat,add_err,mul_err,sf,sf_acc,sf_strat,strat_acc,strategy_acc,exact_match
28637,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,14.0,8.0,tu-ga,tuga,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,1.102,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-6,8-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28638,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,15.0,8.0,tu-pe,tupe,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,1.799,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-7,8-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28639,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,16.0,8.0,ka-tu,tutu,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,9.473,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-8,2-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28640,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,17.0,8.0,ka-tu-no,tutuno,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,3.196,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-8-1,2-8-1,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28641,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,18.0,8.0,ka-tu-ka,tutuka,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,3.105,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-8-2,2-8-2,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28642,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,19.0,8.0,ka-tu-si,tutusi,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,2.585,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-8-3,2-8-3,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28643,6233977ec991c97ec4fad20b,run2,generalization,,61,,,,61,62338cbc1d10cf97e4bf7d32,623395ec2979d2ed493f83a4,$1.95,195.0,,,20.0,8.0,ka-tu-ji,tutuji,True,,"{'1647548214874': 'blurred', '1647548217029': 'focused'}",1647548207997.0,,,,2.321,,1647548000276.0,1647548286362.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'no': 1.0, 'ka': 2.0, 'si': 3.0, 'ji': 4.0, 'do': 5.0, 'ga': 6.0, 'pe': 7.0, 'tu': 8.0}",8-8-4,2-8-4,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28654,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,11.0,10.0,go-do,godo,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,4.928,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-1,10-1,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28655,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,12.0,10.0,go-za,goza,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,2.975,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-2,10-2,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28656,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,13.0,10.0,go-nu,gonu,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,2.27,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-3,10-3,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28657,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,14.0,10.0,go-ji,goji,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,3.883,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-4,10-4,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28658,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,15.0,10.0,go-se,gose,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,4.495,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-5,10-5,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28659,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,16.0,10.0,go-he,gohe,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,2.185,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-6,10-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28660,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,17.0,10.0,go-ki,goki,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,3.373,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-7,10-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28661,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,18.0,10.0,go-pa,gopa,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,2.875,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-8,10-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28662,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,19.0,10.0,go-tu,gotu,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,2.703,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-9,10-9,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28663,62339780c991c97ec4fad215,run2,generalization,,59,,,,59,62338cbc1d10cf97e4bf7d32,623395ea42126c8c5942e2b8,$1.97,197.0,,,20.0,10.0,za-go,gogo,True,,"{'1647548226263': 'blurred', '1647548227690': 'focused'}",1647548217628.0,,,,4.214,,1647547941813.0,1647548279232.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'do': 1.0, 'za': 2.0, 'nu': 3.0, 'ji': 4.0, 'se': 5.0, 'he': 6.0, 'ki': 7.0, 'pa': 8.0, 'tu': 9.0, 'go': 10.0}",10-10,2-10,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28674,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,11.0,8.0,ha-se,hase,True,,{},1647548205837.0,,,,10.894,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",8-3,8-3,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28675,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,12.0,8.0,ha-pu,hapu,True,,{},1647548205837.0,,,,29.702,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",8-4,8-4,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28676,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,13.0,8.0,ha-to,hato,True,,{},1647548205837.0,,,,2.022,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",8-5,8-5,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28677,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,14.0,8.0,ha-du,hadu,True,,{},1647548205837.0,,,,1.575,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",8-6,8-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28678,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,15.0,8.0,ha-no,hano,True,,{},1647548205837.0,,,,2.596,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",8-7,8-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28679,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,16.0,8.0,ge-ha,haha,True,,{},1647548205837.0,,,,1.703,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",8-8,2-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28680,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,17.0,8.0,ge-ha-za,geza,False,,{},1647548205837.0,,,,6.039,,1647547977897.0,1647548300635.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",2-1,2-8-1,3,14.0,add,14.0,14.0,False,inf,idk,bad,bad,False
28681,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,18.0,8.0,ge-ha-ge,gege,True,,{},1647548205837.0,,,,3.647,,1647547977897.0,1647548300635.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",2-2,2-8-2,3,0.0,add,14.0,14.0,True,0.0,add,add,add_sf,False
28682,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,19.0,8.0,ge-ha-se,gese,True,,{},1647548205837.0,,,,4.056,,1647547977897.0,1647548300635.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",2-3,2-8-3,3,0.0,add,14.0,13.0,True,0.0,add,add,add_sf,False
28683,6233978ec991c97ec4fad24b,run2,generalization,,57,,,,57,62338cbc1d10cf97e4bf7d32,623395f0207dcde37a0813a6,$1.95,195.0,,,20.0,8.0,ge-ha-pu,gepu,True,,{},1647548205837.0,,,,2.098,,1647547977897.0,1647548300635.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'ge': 2.0, 'se': 3.0, 'pu': 4.0, 'to': 5.0, 'du': 6.0, 'no': 7.0, 'ha': 8.0}",2-4,2-8-4,3,0.0,add,14.0,12.0,True,0.0,add,add,add_sf,False
28694,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,11.0,8.0,do-si,dosi,True,,{},1647548247533.0,,,,1.976,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-3,8-3,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28695,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,12.0,8.0,do-pi,dopi,True,,{},1647548247533.0,,,,1.968,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-4,8-4,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28696,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,13.0,8.0,do-na,dona,True,,{},1647548247533.0,,,,2.328,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-5,8-5,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28697,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,14.0,8.0,do-to,doto,True,,{},1647548247533.0,,,,2.288,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-6,8-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28698,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,15.0,8.0,do-he,dohe,True,,{},1647548247533.0,,,,2.472,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-7,8-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
28699,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,16.0,8.0,zu-do,dodo,True,,{},1647548247533.0,,,,10.984,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-8,2-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28700,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,17.0,8.0,zu-do-ka,dodoka,True,,{},1647548247533.0,,,,3.2,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-8-1,2-8-1,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28701,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,18.0,8.0,zu-do-zu,dodozu,True,,{},1647548247533.0,,,,1.784,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-8-2,2-8-2,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28702,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,19.0,8.0,zu-do-si,dodosi,True,,{},1647548247533.0,,,,3.192,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-8-3,2-8-3,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28703,623397abc991c97ec4fad2b5,run2,generalization,,58,,,,58,62338cbc1d10cf97e4bf7d32,623395e704c3edfedfda481d,$1.94,194.0,,,20.0,8.0,zu-do-pi,dodopi,True,,{},1647548247533.0,,,,3.184,,1647547974012.0,1647548330594.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ka': 1.0, 'zu': 2.0, 'si': 3.0, 'pi': 4.0, 'na': 5.0, 'to': 6.0, 'he': 7.0, 'do': 8.0}",8-8-4,2-8-4,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
28714,623397acc991c97ec4fad2b8,run2,generalization,,54,,,,54,62338cbc1d10cf97e4bf7d32,623395ee6cfe08981f84084a,$1.83,183.0,,,11.0,10.0,ti-hu,ti,True,,{},1647548240965.0,,,,0.76,,1647547937987.0,1647548332686.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'hu': 1.0, 'zu': 2.0, 'ko': 3.0, 'do': 4.0, 'pa': 5.0, 'si': 6.0, 'ge': 7.0, 'na': 8.0, 'je': 9.0, 'ti': 10.0}",10,10-1,2,0.0,add,1.0,1.0,True,0.0,add,add,add_sf,False
28715,623397acc991c97ec4fad2b8,run2,generalization,,54,,,,54,62338cbc1d10cf97e4bf7d32,623395ee6cfe08981f84084a,$1.83,183.0,,,12.0,10.0,ti-zu,ke,False,,{},1647548240965.0,,,,28.105,,1647547937987.0,1647548332686.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'hu': 1.0, 'zu': 2.0, 'ko': 3.0, 'do': 4.0, 'pa': 5.0, 'si': 6.0, 'ge': 7.0, 'na': 8.0, 'je': 9.0, 'ti': 10.0}",ke,10-2,2,12.0,add,12.0,12.0,False,inf,idk,bad,bad,False
28716,623397acc991c97ec4fad2b8,run2,generalization,,54,,,,54,62338cbc1d10cf97e4bf7d32,623395ee6cfe08981f84084a,$1.83,183.0,,,13.0,10.0,ti-ko,da,False,,{},1647548240965.0,,,,2.724,,1647547937987.0,1647548332686.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'hu': 1.0, 'zu': 2.0, 'ko': 3.0, 'do': 4.0, 'pa': 5.0, 'si': 6.0, 'ge': 7.0, 'na': 8.0, 'je': 9.0, 'ti': 10.0}",da,10-3,2,13.0,add,13.0,13.0,False,inf,idk,bad,bad,False
28717,623397acc991c97ec4fad2b8,run2,generalization,,54,,,,54,62338cbc1d10cf97e4bf7d32,623395ee6cfe08981f84084a,$1.83,183.0,,,14.0,10.0,ti-do,ne,False,,{},1647548240965.0,,,,1.872,,1647547937987.0,1647548332686.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'hu': 1.0, 'zu': 2.0, 'ko': 3.0, 'do': 4.0, 'pa': 5.0, 'si': 6.0, 'ge': 7.0, 'na': 8.0, 'je': 9.0, 'ti': 10.0}",ne,10-4,2,14.0,add,14.0,14.0,False,inf,idk,bad,bad,False
28718,623397acc991c97ec4fad2b8,run2,generalization,,54,,,,54,62338cbc1d10cf97e4bf7d32,623395ee6cfe08981f84084a,$1.83,183.0,,,15.0,10.0,ti-pa,lo,False,,{},1647548240965.0,,,,1.707,,1647547937987.0,1647548332686.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'hu': 1.0, 'zu': 2.0, 'ko': 3.0, 'do': 4.0, 'pa': 5.0, 'si': 6.0, 'ge': 7.0, 'na': 8.0, 'je': 9.0, 'ti': 10.0}",lo,10-5,2,15.0,add,15.0,15.0,False,inf,idk,bad,bad,False
