,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq
18411,63cd94a458c4334a66b0579f,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.11,1.11,37.0,0.0,3.0,5.0,ka,ka,1.0,0.0,{},1674417311291.0,1674417311291.0,3076.0,3076.0,1.746,1.33,1674416980223.0,1674417314367.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",3,3,1.0,0.665,2.411,5
18415,63cd94a658c4334a66b057a5,run1,quiz,True,217.0,,,,217.0,63cc988c2a276a3b63c222e6,63cd923d5988031c4d19fd7f,$1.88,1.88,64.0,0.0,10.0,5.0,to,to,1.0,0.0,{},1674417313814.0,1674417313814.0,1823.0,1823.0,0.693,1.13,1674416901319.0,1674417315637.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'nu-ki': 1.0, 'sa-nu': 2.0, 'ki': 3.0, 'sa': 4.0, 'nu': 5.0, 'nu-he': 6.0, 'nu-to': 7.0, 'nu-sa': 8.0, 'he': 9.0, 'to': 10.0}",10,10,1.0,0.565,1.258,0
18418,63cd94a858c4334a66b057aa,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.14,1.14,38.0,1.0,8.0,5.0,hu-ka,huka,1.0,0.0,{},1674417315369.0,1674417315369.0,3317.0,3317.0,1.656,1.661,1674416980223.0,1674417318686.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-3,5-3,2.0,0.41525,2.07125,1
18426,63cd94ac58c4334a66b057b6,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.17,1.17,39.0,2.0,4.0,5.0,se,se,1.0,0.0,{},1674417319688.0,1674417319688.0,2603.0,2603.0,2.103,0.5,1674416980223.0,1674417322291.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",4,4,1.0,0.25,2.353,5
18433,63cd94af58c4334a66b057c2,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.2,1.2,40.0,3.0,5.0,5.0,hu,hu,1.0,0.0,{},1674417323292.0,1674417323292.0,2259.0,2259.0,1.433,0.826,1674416980223.0,1674417325551.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5,5,1.0,0.413,1.846,2
18441,63cd94b358c4334a66b057d1,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.23,1.23,41.0,4.0,5.0,5.0,hu,hu,1.0,0.0,{},1674417326553.0,1674417326553.0,3365.0,3365.0,1.399,1.966,1674416980223.0,1674417329918.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5,5,1.0,0.983,2.382,3
18447,63cd94b858c4334a66b057da,run1,quiz,False,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.22,1.22,56.0,4.0,2.0,5.0,ka,ka,1.0,0.0,{},1674417330442.0,1674417330442.0,6683.0,6683.0,4.505,2.178,1674416510532.0,1674417337125.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",2,2,1.0,1.089,5.593999999999999,8
18453,63cd94bc58c4334a66b057e2,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.26,1.26,42.0,5.0,8.0,5.0,hu-ka,huka,1.0,0.0,{},1674417330920.0,1674417330920.0,7515.0,7515.0,2.565,4.95,1674416980223.0,1674417338435.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-3,5-3,2.0,1.2375,3.8025,2
18457,63cd94bd58c4334a66b057e7,run1,quiz,False,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.25,1.25,57.0,5.0,3.0,5.0,tu,tu,1.0,0.0,{},1674417338138.0,1674417338138.0,4077.0,4077.0,1.483,2.594,1674416510532.0,1674417342215.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",3,3,1.0,1.297,2.7800000000000002,7
18461,63cd94c058c4334a66b057ec,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.29,1.29,43.0,6.0,1.0,5.0,to,to,1.0,0.0,{},1674417339437.0,1674417339437.0,3632.0,3632.0,1.871,1.761,1674416980223.0,1674417343069.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",1,1,1.0,0.8805,2.7515,3
18463,63cd94c458c4334a66b057f0,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.32,1.32,44.0,7.0,2.0,5.0,ni,ni,1.0,0.0,{},1674417344070.0,1674417344070.0,2444.0,2444.0,1.822,0.622,1674416980223.0,1674417346514.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",2,2,1.0,0.311,2.133,5
18464,63cd94c558c4334a66b057f2,run1,quiz,False,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.28,1.28,58.0,6.0,4.0,5.0,ne,ne,1.0,0.0,{},1674417343225.0,1674417343225.0,7163.0,7163.0,4.985,2.178,1674416510532.0,1674417350388.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",4,4,1.0,1.089,6.074,4
18468,63cd94cf58c4334a66b057fc,run1,quiz,False,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.31,1.31,59.0,7.0,7.0,5.0,so-ka,soka,1.0,0.0,{},1674417351403.0,1674417351403.0,8873.0,8873.0,6.014,2.859,1674416510532.0,1674417360276.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",5-2,5-2,2.0,0.71475,6.72875,2
18469,63cd94d458c4334a66b05802,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.35,1.35,45.0,8.0,3.0,5.0,ka,ka,1.0,0.0,{},1674417347516.0,1674417347516.0,14825.0,14825.0,12.847,1.978,1674416980223.0,1674417362341.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",3,3,1.0,0.989,13.836,6
18470,63cd94d558c4334a66b05803,run1,quiz,False,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.34,1.34,60.0,8.0,4.0,5.0,ne,ne,1.0,0.0,{},1674417361290.0,1674417361290.0,4454.0,4454.0,2.031,2.423,1674416510532.0,1674417365744.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",4,4,1.0,1.2115,3.2425,5
18471,63cd94d758c4334a66b05804,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.38,1.38,46.0,0.0,1.0,5.0,to,to,1.0,0.0,{},1674417363343.0,1674417363343.0,2684.0,2684.0,1.864,0.82,1674416980223.0,1674417366027.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",1,1,1.0,0.41,2.274,4
18472,63cd94d958c4334a66b05806,run1,quiz,False,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.37,1.37,61.0,-1.0,4.0,5.0,ne,ne,1.0,0.0,{},1674417366756.0,1674417366756.0,3378.0,3378.0,1.55,1.828,1674416510532.0,1674417370134.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",4,4,1.0,0.914,2.464,6
18474,63cd94db58c4334a66b05808,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.41,1.41,47.0,1.0,7.0,5.0,hu-ni,huni,1.0,0.0,{},1674417367028.0,1674417367028.0,2774.0,2774.0,1.671,1.103,1674416980223.0,1674417369802.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-2,5-2,2.0,0.27575,1.94675,0
18475,63cd94df58c4334a66b0580c,run1,quiz,True,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.4,1.4,62.0,0.0,8.0,5.0,so-tu,sotu,1.0,0.0,{},1674417371147.0,1674417371147.0,4515.0,4515.0,1.685,2.83,1674416510532.0,1674417375662.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",5-3,5-3,2.0,0.7075,2.3925,2
18476,63cd94e058c4334a66b0580d,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.44,1.44,48.0,2.0,4.0,5.0,se,se,1.0,0.0,{},1674417370804.0,1674417370804.0,3376.0,3376.0,2.058,1.318,1674416980223.0,1674417374180.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",4,4,1.0,0.659,2.7169999999999996,6
18477,63cd94e358c4334a66b05810,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.47,1.47,49.0,3.0,5.0,5.0,hu,hu,1.0,0.0,{},1674417375182.0,1674417375182.0,2524.0,2524.0,1.6,0.924,1674416980223.0,1674417377706.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5,5,1.0,0.462,2.0620000000000003,4
18479,63cd94ea58c4334a66b05816,run1,quiz,True,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.4,1.4,63.0,1.0,6.0,5.0,so-hi,so,0.0,0.0,{},1674417376673.0,1674417376673.0,10462.0,10462.0,7.595,2.867,1674416510532.0,1674417387135.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",5,5-1,2.0,1.4335,9.0285,4
18481,63cd94f458c4334a66b0581c,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.5,1.5,50.0,4.0,6.0,5.0,hu-to,huto,1.0,0.0,{},1674417378708.0,1674417378708.0,15650.0,15650.0,1.768,,1674416980223.0,1674417394358.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-1,5-1,2.0,,,4
18482,63cd94f858c4334a66b0581f,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.53,1.53,51.0,5.0,7.0,5.0,hu-ni,huni,1.0,0.0,{},1674417395360.0,1674417395360.0,3294.0,3294.0,2.078,1.216,1674416980223.0,1674417398654.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-2,5-2,2.0,0.304,2.3819999999999997,1
18484,63cd94fc58c4334a66b05823,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.56,1.56,52.0,6.0,2.0,5.0,ni,ni,1.0,0.0,{},1674417399656.0,1674417399656.0,2928.0,2928.0,1.747,1.181,1674416980223.0,1674417402584.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",2,2,1.0,0.5905,2.3375000000000004,6
18485,63cd950158c4334a66b05828,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.59,1.59,53.0,7.0,3.0,5.0,ka,ka,1.0,0.0,{},1674417403586.0,1674417403586.0,3720.0,3720.0,2.86,0.86,1674416980223.0,1674417407306.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",3,3,1.0,0.43,3.29,7
18486,63cd950458c4334a66b0582a,run1,quiz,True,212.0,,,,212.0,63cc988c2a276a3b63c222e6,63cd90c08db3dcffe43fd1bf,$1.4,1.4,64.0,2.0,7.0,5.0,so-ka,kaso,0.0,0.0,{},1674417404626.0,1674417404626.0,8134.0,8134.0,4.607,3.527,1674416510532.0,1674417412760.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ne': 4.0, 'so': 5.0, 'ka': 2.0, 'tu': 3.0}",2-5,5-2,2.0,0.88175,5.4887500000000005,3
18487,63cd950458c4334a66b0582b,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.62,1.62,54.0,8.0,10.0,5.0,ni-hu,nihu,1.0,0.0,{},1674417408308.0,1674417408308.0,2686.0,2686.0,1.542,1.144,1674416980223.0,1674417410994.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",2-5,2-5,2.0,0.286,1.828,0
18489,63cd950958c4334a66b05830,run1,quiz,False,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.65,1.65,55.0,-1.0,7.0,5.0,hu-ni,huni,1.0,0.0,{},1674417411997.0,1674417411997.0,3483.0,3483.0,2.37,1.113,1674416980223.0,1674417415480.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-2,5-2,2.0,0.27825,2.64825,2
18491,63cd950d58c4334a66b05835,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.68,1.68,56.0,0.0,1.0,5.0,to,to,1.0,0.0,{},1674417416482.0,1674417416482.0,2862.0,2862.0,2.17,0.692,1674416980223.0,1674417419344.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",1,1,1.0,0.346,2.516,5
18492,63cd951058c4334a66b05838,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.71,1.71,57.0,1.0,1.0,5.0,to,to,1.0,0.0,{},1674417420346.0,1674417420346.0,1779.0,1779.0,1.238,0.541,1674416980223.0,1674417422125.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",1,1,1.0,0.2705,1.5085,6
18493,63cd951358c4334a66b0583b,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.74,1.74,58.0,2.0,2.0,5.0,ni,ni,1.0,0.0,{},1674417423127.0,1674417423127.0,2458.0,2458.0,1.576,0.882,1674416980223.0,1674417425585.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",2,2,1.0,0.441,2.017,7
18494,63cd951858c4334a66b0583f,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.77,1.77,59.0,3.0,5.0,5.0,hu,hu,1.0,0.0,{},1674417426587.0,1674417426587.0,3596.0,3596.0,2.818,0.778,1674416980223.0,1674417430183.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5,5,1.0,0.389,3.207,5
18495,63cd951b58c4334a66b05843,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.8,1.8,60.0,4.0,1.0,5.0,to,to,1.0,0.0,{},1674417431185.0,1674417431185.0,2172.0,2172.0,1.041,1.131,1674416980223.0,1674417433357.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",1,1,1.0,0.5655,1.6065,7
18496,63cd951d58c4334a66b05844,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.83,1.83,61.0,5.0,2.0,5.0,ni,ni,1.0,0.0,{},1674417434358.0,1674417434358.0,1722.0,1722.0,0.952,0.77,1674416980223.0,1674417436080.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",2,2,1.0,0.385,1.337,8
18497,63cd952258c4334a66b05847,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.86,1.86,62.0,6.0,7.0,5.0,hu-ni,huni,1.0,0.0,{},1674417437081.0,1674417437081.0,3641.0,3641.0,2.532,1.109,1674416980223.0,1674417440722.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-2,5-2,2.0,0.27725,2.80925,3
18498,63cd952658c4334a66b0584a,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.89,1.89,63.0,7.0,9.0,5.0,hu-se,huse,1.0,0.0,{},1674417441724.0,1674417441724.0,2635.0,2635.0,1.759,0.876,1674416980223.0,1674417444359.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",5-4,5-4,2.0,0.219,1.978,1
18499,63cd952958c4334a66b0584d,run1,quiz,True,219.0,,,,219.0,63cc988c2a276a3b63c222e6,63cd90c44be8b78b74a7aeb9,$1.92,1.92,64.0,0.0,1.0,5.0,to,to,1.0,0.0,{},1674417445361.0,1674417445361.0,1980.0,1980.0,1.345,0.635,1674416980223.0,1674417447341.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'to': 1.0, 'se': 4.0, 'hu': 5.0, 'ka': 3.0, 'ni': 2.0}",1,1,1.0,0.3175,1.6625,8
18818,63cd97ff58c4334a66b05aad,run1,quiz,False,220.0,,,,220.0,63cc988c2a276a3b63c222e6,63cd95bcb254cb0c61635f63,$0.09,0.09,3.0,0.0,1.0,5.0,he-so,heso,1.0,0.0,{},1674418122467.0,1674418122467.0,7069.0,7069.0,2.835,4.234,1674418016155.0,1674418129536.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'he-so': 1.0, 'nu': 2.0, 'so': 3.0, 'so-ti': 4.0, 'ka': 5.0, 'so-nu': 6.0, 'so-he': 7.0, 'ti': 8.0, 'he': 9.0, 'so-ka': 10.0}",1,9-3,2.0,1.0585,3.8935,0
18821,63cd980458c4334a66b05ab4,run1,quiz,False,220.0,,,,220.0,63cc988c2a276a3b63c222e6,63cd95bcb254cb0c61635f63,$0.12,0.12,4.0,1.0,2.0,5.0,nu,nu,1.0,0.0,{},1674418130546.0,1674418130546.0,4421.0,4421.0,3.077,1.344,1674418016155.0,1674418134967.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'he-so': 1.0, 'nu': 2.0, 'so': 3.0, 'so-ti': 4.0, 'ka': 5.0, 'so-nu': 6.0, 'so-he': 7.0, 'ti': 8.0, 'he': 9.0, 'so-ka': 10.0}",2,2,1.0,0.672,3.749,0
18831,63cd981d58c4334a66b05acd,run1,quiz,False,220.0,,,,220.0,63cc988c2a276a3b63c222e6,63cd95bcb254cb0c61635f63,$0.18,0.18,6.0,0.0,1.0,5.0,he-so,heso,1.0,0.0,{},1674418155788.0,1674418155788.0,4354.0,4354.0,2.362,1.992,1674418016155.0,1674418160142.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'he-so': 1.0, 'nu': 2.0, 'so': 3.0, 'so-ti': 4.0, 'ka': 5.0, 'so-nu': 6.0, 'so-he': 7.0, 'ti': 8.0, 'he': 9.0, 'so-ka': 10.0}",1,9-3,2.0,0.498,2.8600000000000003,1
18834,63cd982458c4334a66b05ad5,run1,quiz,False,220.0,,,,220.0,63cc988c2a276a3b63c222e6,63cd95bcb254cb0c61635f63,$0.21,0.21,7.0,1.0,2.0,5.0,nu,nu,1.0,0.0,{},1674418161154.0,1674418161154.0,5523.0,5523.0,3.107,2.416,1674418016155.0,1674418166677.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'he-so': 1.0, 'nu': 2.0, 'so': 3.0, 'so-ti': 4.0, 'ka': 5.0, 'so-nu': 6.0, 'so-he': 7.0, 'ti': 8.0, 'he': 9.0, 'so-ka': 10.0}",2,2,1.0,1.208,4.315,1
18838,63cd982a58c4334a66b05ad9,run1,quiz,False,220.0,,,,220.0,63cc988c2a276a3b63c222e6,63cd95bcb254cb0c61635f63,$0.24,0.24,8.0,2.0,3.0,5.0,so,so,1.0,0.0,{},1674418167688.0,1674418167688.0,4779.0,4779.0,2.507,2.272,1674418016155.0,1674418172467.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'he-so': 1.0, 'nu': 2.0, 'so': 3.0, 'so-ti': 4.0, 'ka': 5.0, 'so-nu': 6.0, 'so-he': 7.0, 'ti': 8.0, 'he': 9.0, 'so-ka': 10.0}",3,3,1.0,1.136,3.643,0
