,Unnamed: 0,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq,elapsedTime,delay,addcount,multcount,rulecount,ppd,dpp
6517,8067,6255cd0f1ba2e32bb7d0073d,repair1,quiz,False,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$0.98,98.0,33.0,6.0,6.0,3.0,si-hu,sihu,1.0,0.0,{},1649790221434.0,1649790221434.0,2137.0,2137.0,0.776,1.361,1649790033677.0,1649790223571.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.34025,1.11625,2,189894.0,7.0,10.0,10.0,10.0,0.2857142857142857,2.3333333333333335
6518,8068,6255cd111ba2e32bb7d0073e,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$0.57,57.0,19.0,5.0,5.0,3.0,to-ha,toha,1.0,0.0,{},1649790221757.0,1649790221757.0,3831.0,3831.0,2.037,1.794,1649790041762.0,1649790225588.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.4485,2.4855,1,183826.0,5.0,5.0,5.0,5.0,0.2,2.5
6522,8074,6255cd191ba2e32bb7d00746,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$0.73,73.0,25.0,5.0,5.0,3.0,tu-ko,tuko,1.0,0.0,{},1649790223874.0,1649790223874.0,9083.0,9083.0,6.129,2.954,1649790022585.0,1649790232957.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",3-2,3-2,2.0,0.7385,6.8675,2,210372.0,6.0,7.0,7.0,7.0,0.3333333333333333,2.0
6525,8079,6255cd1d1ba2e32bb7d0074c,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$0.76,76.0,26.0,6.0,6.0,3.0,ko-tu,kotu,1.0,0.0,{},1649790233965.0,1649790233965.0,3398.0,3398.0,1.145,2.253,1649790022585.0,1649790237363.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",2-3,2-3,2.0,0.56325,1.70825,1,214778.0,6.0,7.0,7.0,7.0,0.16666666666666666,3.0
6526,8081,6255cd1f1ba2e32bb7d0074f,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$0.6,60.0,20.0,6.0,6.0,3.0,ha-to,hato,1.0,0.0,{},1649790233072.0,1649790233072.0,7060.0,7060.0,4.209,2.851,1649790041762.0,1649790240132.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.71275,4.921749999999999,0,198370.0,,5.0,5.0,5.0,,
6529,8084,6255cd231ba2e32bb7d00754,repair1,quiz,False,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$0.94,94.0,32.0,5.0,5.0,3.0,so-tu,sotu,1.0,0.0,{},1649790234769.0,1649790234769.0,9626.0,9626.0,4.827,4.799,1649789953384.0,1649790244395.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",3-2,3-2,2.0,1.19975,6.02675,3,291011.0,7.0,10.0,10.0,10.0,0.42857142857142855,1.75
6535,8091,6255cd2a1ba2e32bb7d0075c,repair1,quiz,False,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$0.97,97.0,33.0,6.0,6.0,3.0,tu-so,tuso,1.0,0.0,{},1649790245401.0,1649790245401.0,5277.0,5277.0,2.546,2.731,1649789953384.0,1649790250678.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",2-3,2-3,2.0,0.68275,3.22875,2,297294.0,7.0,10.0,10.0,10.0,0.2857142857142857,2.3333333333333335
6538,8094,6255cd2d1ba2e32bb7d00761,repair1,quiz,False,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$1.19,119.0,40.0,5.0,5.0,3.0,hu-si,husi,1.0,0.0,{},1649790250515.0,1649790250515.0,2976.0,2976.0,0.391,2.585,1649790033677.0,1649790253491.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.64625,1.03725,4,219814.0,8.0,14.0,14.0,14.0,0.5,1.6
6541,8097,6255cd301ba2e32bb7d00765,repair1,quiz,False,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$1.22,122.0,41.0,6.0,6.0,3.0,si-hu,sihu,1.0,0.0,{},1649790254497.0,1649790254497.0,1967.0,1967.0,0.714,1.253,1649790033677.0,1649790256464.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.31325,1.02725,3,222787.0,8.0,14.0,14.0,14.0,0.375,2.0
6552,8109,6255cd391ba2e32bb7d00772,repair1,quiz,False,100.0,,,,100.0,62338cbc1d10cf97e4bf7d32,6255cb20fd9b2fbd6ba04ee9,$1.4,140.0,49.0,5.0,5.0,3.0,tu-so,tuso,1.0,0.0,{},1649790261842.0,1649790261842.0,2629.0,2629.0,0.873,1.756,1649789843757.0,1649790264471.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'so': 2.0, 'tu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.439,1.312,5,420714.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
6553,8110,6255cd3d1ba2e32bb7d00774,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$0.75,75.0,25.0,5.0,5.0,3.0,to-ha,toha,1.0,0.0,{},1649790262714.0,1649790262714.0,7256.0,7256.0,2.463,4.793,1649790041762.0,1649790269970.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",3-2,3-2,2.0,1.19825,3.66125,2,228208.0,6.0,7.0,7.0,7.0,0.3333333333333333,2.0
6556,8113,6255cd3f1ba2e32bb7d00779,repair1,quiz,False,100.0,,,,100.0,62338cbc1d10cf97e4bf7d32,6255cb20fd9b2fbd6ba04ee9,$1.43,143.0,50.0,6.0,6.0,3.0,so-tu,sotu,1.0,0.0,{},1649790265488.0,1649790265488.0,5519.0,5519.0,4.198,1.321,1649789843757.0,1649790271007.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'so': 2.0, 'tu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.33025,4.528250000000001,4,427250.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
6558,8117,6255cd431ba2e32bb7d0077e,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$0.78,78.0,26.0,6.0,6.0,3.0,ha-to,hato,1.0,0.0,{},1649790270991.0,1649790270991.0,5100.0,5100.0,2.96,2.14,1649790041762.0,1649790276091.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.535,3.495,1,234329.0,6.0,7.0,7.0,7.0,0.16666666666666666,3.0
6559,8118,6255cd441ba2e32bb7d0077f,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$0.94,94.0,32.0,5.0,5.0,3.0,tu-ko,tuko,1.0,0.0,{},1649790271230.0,1649790271230.0,5046.0,5046.0,2.381,2.665,1649790022585.0,1649790276276.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",3-2,3-2,2.0,0.66625,3.04725,3,253691.0,7.0,10.0,10.0,10.0,0.42857142857142855,1.75
6563,8123,6255cd481ba2e32bb7d00784,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$0.97,97.0,33.0,6.0,6.0,3.0,ko-tu,kotu,1.0,0.0,{},1649790277284.0,1649790277284.0,3495.0,3495.0,1.066,2.429,1649790022585.0,1649790280779.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",2-3,2-3,2.0,0.60725,1.67325,2,258194.0,7.0,10.0,10.0,10.0,0.2857142857142857,2.3333333333333335
6571,8132,6255cd511ba2e32bb7d0078d,repair1,quiz,False,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$1.46,146.0,49.0,5.0,5.0,3.0,hu-si,husi,1.0,0.0,{},1649790287485.0,1649790287485.0,1720.0,1720.0,0.35,1.37,1649790033677.0,1649790289205.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.3425,0.6925,5,255528.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
6573,8134,6255cd531ba2e32bb7d0078f,repair1,quiz,False,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$1.49,149.0,50.0,6.0,6.0,3.0,si-hu,sihu,1.0,0.0,{},1649790290211.0,1649790290211.0,1644.0,1644.0,0.216,1.428,1649790033677.0,1649790291855.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.357,0.573,4,258178.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
6581,8144,6255cd5d1ba2e32bb7d0079a,repair1,quiz,False,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$1.18,118.0,40.0,5.0,5.0,3.0,so-tu,sotu,1.0,0.0,{},1649790298716.0,1649790298716.0,3034.0,3034.0,1.183,1.851,1649789953384.0,1649790301750.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",3-2,3-2,2.0,0.46275,1.64575,4,348366.0,8.0,14.0,14.0,14.0,0.5,1.6
6584,8147,6255cd611ba2e32bb7d0079d,repair1,quiz,False,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$1.21,121.0,41.0,6.0,6.0,3.0,tu-so,tuso,1.0,0.0,{},1649790302752.0,1649790302752.0,3611.0,3611.0,1.462,2.149,1649789953384.0,1649790306363.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",2-3,2-3,2.0,0.53725,1.99925,3,352979.0,8.0,14.0,14.0,14.0,0.375,2.0
6586,8149,6255cd641ba2e32bb7d0079f,repair1,quiz,False,99.0,,,,99.0,62338cbc1d10cf97e4bf7d32,6255cad5e133edb0c6fb5174,$1.18,118.0,40.0,5.0,5.0,3.0,hu-to,huto,1.0,0.0,{},1649790301080.0,1649790301080.0,7181.0,7181.0,4.468,2.713,1649789747147.0,1649790308261.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'to': 2.0, 'hu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.67825,5.14625,4,561114.0,8.0,14.0,14.0,14.0,0.5,1.6
6592,8158,6255cd6d1ba2e32bb7d007aa,repair1,quiz,False,99.0,,,,99.0,62338cbc1d10cf97e4bf7d32,6255cad5e133edb0c6fb5174,$1.21,121.0,41.0,6.0,6.0,3.0,to-hu,tohu,1.0,0.0,{},1649790309264.0,1649790309264.0,8373.0,8373.0,5.475,2.898,1649789747147.0,1649790317637.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'to': 2.0, 'hu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.7245,6.1995,3,570490.0,8.0,14.0,14.0,14.0,0.375,2.0
6594,8161,6255cd6f1ba2e32bb7d007ae,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$0.96,96.0,32.0,5.0,5.0,3.0,to-ha,toha,1.0,0.0,{},1649790314369.0,1649790314369.0,5016.0,5016.0,2.725,2.291,1649790041762.0,1649790319385.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.57275,3.29775,3,277623.0,7.0,10.0,10.0,10.0,0.42857142857142855,1.75
6599,8167,6255cd751ba2e32bb7d007b6,repair1,quiz,True,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$1.76,176.0,59.0,5.0,5.0,3.0,hu-si,husi,1.0,0.0,{},1649790323214.0,1649790323214.0,2732.0,2732.0,1.136,1.596,1649790033677.0,1649790325946.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.399,1.535,6,292269.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
6600,8168,6255cd761ba2e32bb7d007b7,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$0.99,99.0,33.0,6.0,6.0,3.0,ha-to,hato,1.0,0.0,{},1649790320396.0,1649790320396.0,6053.0,6053.0,2.85,3.203,1649790041762.0,1649790326449.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.80075,3.65075,2,284687.0,7.0,10.0,10.0,10.0,0.2857142857142857,2.3333333333333335
6604,8172,6255cd7b1ba2e32bb7d007bd,repair1,quiz,True,104.0,,,,104.0,62338cbc1d10cf97e4bf7d32,6255ca2cce741ac577c0009e,$1.79,179.0,60.0,6.0,6.0,3.0,si-hu,sihu,1.0,0.0,{},1649790326952.0,1649790326952.0,4288.0,4288.0,2.445,1.843,1649790033677.0,1649790331240.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'to': 1.0, 'si': 2.0, 'hu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.46075,2.90575,5,297563.0,10.0,23.0,23.0,23.0,0.5,1.6666666666666667
6612,8182,6255cd841ba2e32bb7d007c9,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$1.18,118.0,40.0,5.0,5.0,3.0,tu-ko,tuko,1.0,0.0,{},1649790335696.0,1649790335696.0,5051.0,5051.0,2.892,2.159,1649790022585.0,1649790340747.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",3-2,3-2,2.0,0.53975,3.43175,4,318162.0,8.0,14.0,14.0,14.0,0.5,1.6
6614,8185,6255cd891ba2e32bb7d007cd,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$1.21,121.0,41.0,6.0,6.0,3.0,ko-tu,kotu,1.0,0.0,{},1649790341755.0,1649790341755.0,3750.0,3750.0,1.561,2.189,1649790022585.0,1649790345505.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",2-3,2-3,2.0,0.54725,2.10825,3,322920.0,8.0,14.0,14.0,14.0,0.375,2.0
6632,8207,6255cda01ba2e32bb7d007e6,repair1,quiz,False,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$1.43,143.0,49.0,5.0,5.0,3.0,so-tu,sotu,1.0,0.0,{},1649790366622.0,1649790366622.0,2831.0,2831.0,0.546,2.285,1649789953384.0,1649790369453.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",3-2,3-2,2.0,0.57125,1.11725,5,416069.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
6637,8212,6255cda51ba2e32bb7d007ed,repair1,quiz,False,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$1.46,146.0,50.0,6.0,6.0,3.0,tu-so,tuso,1.0,0.0,{},1649790370458.0,1649790370458.0,3199.0,3199.0,1.401,1.798,1649789953384.0,1649790373657.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",2-3,2-3,2.0,0.4495,1.8505,4,420273.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
6639,8214,6255cda81ba2e32bb7d007ef,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$1.2,120.0,40.0,5.0,5.0,3.0,to-ha,toha,1.0,0.0,{},1649790373104.0,1649790373104.0,4089.0,4089.0,2.574,1.515,1649790041762.0,1649790377193.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.37875,2.95275,4,335431.0,8.0,14.0,14.0,14.0,0.5,1.6
6641,8216,6255cdaa1ba2e32bb7d007f2,repair1,quiz,True,100.0,,,,100.0,62338cbc1d10cf97e4bf7d32,6255cb20fd9b2fbd6ba04ee9,$1.66,166.0,59.0,5.0,5.0,3.0,tu-so,tuso,1.0,0.0,{},1649790371394.0,1649790371394.0,6133.0,6133.0,4.756,1.377,1649789843757.0,1649790377527.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'so': 2.0, 'tu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.34425,5.10025,6,533770.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
6644,8219,6255cdae1ba2e32bb7d007f5,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$1.23,123.0,41.0,6.0,6.0,3.0,ha-to,hato,1.0,0.0,{},1649790378213.0,1649790378213.0,4420.0,4420.0,2.424,1.996,1649790041762.0,1649790382633.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.499,2.923,3,340871.0,8.0,14.0,14.0,14.0,0.375,2.0
6649,8225,6255cdb71ba2e32bb7d007fb,repair1,quiz,True,100.0,,,,100.0,62338cbc1d10cf97e4bf7d32,6255cb20fd9b2fbd6ba04ee9,$1.69,169.0,60.0,6.0,6.0,3.0,so-tu,sotu,1.0,0.0,{},1649790378530.0,1649790378530.0,12013.0,12013.0,1.404,,1649789843757.0,1649790390543.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'so': 2.0, 'tu': 3.0, 'na': 9.0}",2-3,2-3,2.0,,,5,546786.0,10.0,23.0,23.0,23.0,0.5,1.6666666666666667
6652,8228,6255cdbd1ba2e32bb7d007fe,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$1.42,142.0,49.0,5.0,5.0,3.0,tu-ko,kotuko,0.0,0.0,{},1649790385090.0,1649790385090.0,12353.0,12353.0,3.215,,1649790022585.0,1649790397443.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",2-3-2,3-2,2.0,,,5,374858.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
6659,8241,6255cdd31ba2e32bb7d0080e,repair1,quiz,False,99.0,,,,99.0,62338cbc1d10cf97e4bf7d32,6255cad5e133edb0c6fb5174,$1.43,143.0,49.0,5.0,5.0,3.0,hu-to,huto,1.0,0.0,{},1649790413042.0,1649790413042.0,6879.0,6879.0,3.695,3.184,1649789747147.0,1649790419921.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'to': 2.0, 'hu': 3.0, 'na': 9.0}",3-2,3-2,2.0,0.796,4.491,5,672774.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
6661,8244,6255cdd91ba2e32bb7d00815,repair1,quiz,False,103.0,,,,103.0,62338cbc1d10cf97e4bf7d32,6255caf841aa4ded927e4f95,$1.45,145.0,50.0,6.0,6.0,3.0,ko-tu,kotu,1.0,0.0,{},1649790419272.0,1649790419272.0,6426.0,6426.0,2.613,3.813,1649790022585.0,1649790425698.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'sa': 1.0, 'ko': 2.0, 'tu': 3.0, 'hi': 9.0}",2-3,2-3,2.0,0.95325,3.56625,4,403113.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
6663,8247,6255cddd1ba2e32bb7d00819,repair1,quiz,False,99.0,,,,99.0,62338cbc1d10cf97e4bf7d32,6255cad5e133edb0c6fb5174,$1.46,146.0,50.0,6.0,6.0,3.0,to-hu,tohu,1.0,0.0,{},1649790420923.0,1649790420923.0,8671.0,8671.0,4.913,3.758,1649789747147.0,1649790429594.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'to': 2.0, 'hu': 3.0, 'na': 9.0}",2-3,2-3,2.0,0.9395,5.8525,4,682447.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
6665,8250,6255cde21ba2e32bb7d0081c,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$1.47,147.0,49.0,5.0,5.0,3.0,to-ha,toha,1.0,0.0,{},1649790429482.0,1649790429482.0,5302.0,5302.0,2.795,2.507,1649790041762.0,1649790434784.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.62675,3.42175,5,393022.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
6670,8255,6255cde81ba2e32bb7d00821,repair1,quiz,False,105.0,,,,105.0,62338cbc1d10cf97e4bf7d32,6255cb31e411cdef7247b54e,$1.5,150.0,50.0,6.0,6.0,3.0,ha-to,hato,1.0,0.0,{},1649790435807.0,1649790435807.0,4609.0,4609.0,2.477,2.132,1649790041762.0,1649790440416.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'si': 1.0, 'ha': 2.0, 'to': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.533,3.01,4,398654.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
6677,8263,6255cdf31ba2e32bb7d0082a,repair1,quiz,True,102.0,,,,102.0,62338cbc1d10cf97e4bf7d32,6255cb93aff73d313b736812,$1.69,169.0,59.0,5.0,5.0,3.0,so-tu,sotu,1.0,0.0,{},1649790448578.0,1649790448578.0,3070.0,3070.0,0.925,2.145,1649789953384.0,1649790451648.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ki': 1.0, 'tu': 2.0, 'so': 3.0, 'ne': 9.0}",3-2,3-2,2.0,0.53625,1.4612500000000002,6,498264.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
