,Unnamed: 0,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq,elapsedTime,delay,ppd,dpp
1655,19453,63cda52a58c4334a66b05e30,run1,quiz,False,224.0,,,,224.0,63cc988c2a276a3b63c222e6,63cda43a4f2cca03682c8a94,$0.63,0.63,21.0,2.0,7.0,5.0,ni-su,nisu,1.0,0.0,{},1674421544299.0,1674421544299.0,3418.0,3418.0,1.104,2.314,1674421399224.0,1674421547717.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ho': 1.0, 'su': 2.0, 'ta': 4.0, 'ni': 5.0, 'ke': 3.0}",5-2,5-2,2.0,0.5785,1.6825,2,148493.0,8.0,0.25,2.6666666666666665
1672,19479,63cda53158c4334a66b05e54,run1,quiz,False,226.0,,,,226.0,63cc988c2a276a3b63c222e6,63cda43909462933aeebf989,$0.6,0.6,21.0,2.0,7.0,5.0,ke-tu,ketu,1.0,0.0,{},1674421550864.0,1674421550864.0,2483.0,2483.0,1.05,1.433,1674421409986.0,1674421553347.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 4.0, 'ha': 1.0, 'si': 3.0, 'ke': 5.0, 'tu': 2.0}",5-2,5-2,2.0,0.35825,1.40825,1,143361.0,4.0,0.25,2.0
1694,19512,63cda53a58c4334a66b05e81,run1,quiz,False,225.0,,,,225.0,63cc988c2a276a3b63c222e6,63cda42db77fcb7d5099ea8f,$0.89,0.89,34.0,6.0,7.0,5.0,ne-ta,tane,0.0,0.0,{},1674421559782.0,1674421559782.0,1950.0,1950.0,1.258,0.692,1674421398760.0,1674421561732.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'ta': 2.0, 'si': 3.0, 'ho': 4.0, 'ne': 5.0}",2-5,5-2,2.0,0.173,1.431,0,162972.0,,,
1742,19592,63cda55058c4334a66b05ee7,run1,quiz,False,223.0,,,,223.0,63cc988c2a276a3b63c222e6,63cda42fce8927f18ad9d76a,$0.99,0.99,34.0,6.0,7.0,5.0,ka-su,kasu,1.0,0.0,{},1674421579757.0,1674421579757.0,4929.0,4929.0,1.222,3.707,1674421373161.0,1674421584686.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'he': 1.0, 'ni': 2.0, 'to': 3.0, 'su-ni': 4.0, 'su-he': 5.0, 'ka': 6.0, 'ka-su': 7.0, 'su': 8.0, 'su-ka': 9.0, 'su-to': 10.0}",7,6-8,2.0,0.92675,2.14875,0,211525.0,,,
1804,19681,63cda56658c4334a66b05f60,run1,quiz,False,224.0,,,,224.0,63cc988c2a276a3b63c222e6,63cda43a4f2cca03682c8a94,$1.23,1.23,41.0,1.0,7.0,5.0,ni-su,nisu,1.0,0.0,{},1674421605435.0,1674421605435.0,2675.0,2675.0,0.844,1.831,1674421399224.0,1674421608110.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ho': 1.0, 'su': 2.0, 'ta': 4.0, 'ni': 5.0, 'ke': 3.0}",5-2,5-2,2.0,0.45775,1.30175,3,208886.0,17.0,0.17647058823529413,4.25
1816,19703,63cda56d58c4334a66b05f7f,run1,quiz,False,226.0,,,,226.0,63cc988c2a276a3b63c222e6,63cda43909462933aeebf989,$1.16,1.16,40.0,0.0,7.0,5.0,ke-tu,ketu,1.0,0.0,{},1674421611488.0,1674421611488.0,1915.0,1915.0,0.795,1.12,1674421409986.0,1674421613403.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 4.0, 'ha': 1.0, 'si': 3.0, 'ke': 5.0, 'tu': 2.0}",5-2,5-2,2.0,0.28,1.0750000000000002,2,203417.0,15.0,0.13333333333333333,5.0
1852,19751,63cda57958c4334a66b05fbc,run1,quiz,False,223.0,,,,223.0,63cc988c2a276a3b63c222e6,63cda42fce8927f18ad9d76a,$1.23,1.23,42.0,6.0,7.0,5.0,ka-su,kasu,1.0,0.0,{},1674421622719.0,1674421622719.0,2657.0,2657.0,0.828,1.829,1674421373161.0,1674421625376.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'he': 1.0, 'ni': 2.0, 'to': 3.0, 'su-ni': 4.0, 'su-he': 5.0, 'ka': 6.0, 'ka-su': 7.0, 'su': 8.0, 'su-ka': 9.0, 'su-to': 10.0}",7,6-8,2.0,0.45725,1.28525,1,252215.0,7.0,0.14285714285714285,3.5
1863,19766,63cda57d58c4334a66b05fce,run1,quiz,False,225.0,,,,225.0,63cc988c2a276a3b63c222e6,63cda42db77fcb7d5099ea8f,$1.07,1.07,42.0,6.0,7.0,5.0,ne-ta,neta,1.0,0.0,{},1674421623835.0,1674421623835.0,4396.0,4396.0,3.852,0.544,1674421398760.0,1674421628231.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'ta': 2.0, 'si': 3.0, 'ho': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.136,3.988,1,229471.0,7.0,0.14285714285714285,3.5
1871,19778,63cda58258c4334a66b05fe1,run1,quiz,False,230.0,,,,230.0,63cc988c2a276a3b63c222e6,63cda4388fb846075b99ead4,$1.02,1.02,34.0,6.0,7.0,5.0,no-hu,nohu,1.0,0.0,{},1674421631617.0,1674421631617.0,2692.0,2692.0,0.85,1.842,1674421477278.0,1674421634309.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 1.0, 'hu': 2.0, 'ka': 3.0, 'si': 4.0, 'no': 5.0}",5-2,5-2,2.0,0.4605,1.3105,0,157031.0,,,
1895,19826,63cda58f58c4334a66b06024,run1,quiz,False,224.0,,,,224.0,63cc988c2a276a3b63c222e6,63cda43a4f2cca03682c8a94,$1.65,1.65,55.0,6.0,10.0,5.0,su-ni,suni,1.0,0.0,{},1674421643995.0,1674421643995.0,4393.0,4393.0,2.974,1.419,1674421399224.0,1674421648388.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ho': 1.0, 'su': 2.0, 'ta': 4.0, 'ni': 5.0, 'ke': 3.0}",2-5,2-5,2.0,0.35475,3.3287500000000003,0,249164.0,,,
1896,19827,63cda58f58c4334a66b06026,run1,quiz,False,238.0,,,,238.0,63cc988c2a276a3b63c222e6,63cda43818c6b07f462c118b,$0.98,0.98,34.0,6.0,7.0,5.0,ne-tu,netu,1.0,0.0,{},1674421643014.0,1674421643014.0,1576.0,1576.0,0.904,0.672,1674421529698.0,1674421644590.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'tu': 2.0, 'ho': 3.0, 'si': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.168,1.072,0,114892.0,,,
1951,19893,63cda59d58c4334a66b0607c,run1,quiz,False,229.0,,,,229.0,63cc988c2a276a3b63c222e6,63cda437ff9f04b17d761f4f,$1.02,1.02,34.0,6.0,7.0,5.0,to,to,1.0,0.0,{},1674421660246.0,1674421660246.0,1055.0,1055.0,0.615,0.44,1674421471167.0,1674421661301.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'ne-ha': 2.0, 'ne-ki': 3.0, 'su': 4.0, 'ne-su': 5.0, 'ha': 6.0, 'to': 7.0, 'ki-ne': 8.0, 'ne-to': 9.0, 'ki': 10.0}",7,7,1.0,0.22,0.835,0,190134.0,,,
1966,19910,63cda5a258c4334a66b06094,run1,quiz,False,223.0,,,,223.0,63cc988c2a276a3b63c222e6,63cda42fce8927f18ad9d76a,$1.5,1.5,51.0,6.0,7.0,5.0,ka-su,kasu,1.0,0.0,{},1674421662703.0,1674421662703.0,3345.0,3345.0,1.563,1.782,1674421373161.0,1674421666048.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'he': 1.0, 'ni': 2.0, 'to': 3.0, 'su-ni': 4.0, 'su-he': 5.0, 'ka': 6.0, 'ka-su': 7.0, 'su': 8.0, 'su-ka': 9.0, 'su-to': 10.0}",7,6-8,2.0,0.4455,2.0085,2,292887.0,8.0,0.25,2.6666666666666665
1968,19912,63cda5a258c4334a66b06097,run1,quiz,False,238.0,,,,238.0,63cc988c2a276a3b63c222e6,63cda43818c6b07f462c118b,$1.22,1.22,42.0,6.0,7.0,5.0,ne-tu,netu,1.0,0.0,{},1674421662495.0,1674421662495.0,1431.0,1431.0,0.46,0.971,1674421529698.0,1674421663926.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'tu': 2.0, 'ho': 3.0, 'si': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.24275,0.70275,1,134228.0,7.0,0.14285714285714285,3.5
1982,19932,63cda5a958c4334a66b060b4,run1,quiz,False,230.0,,,,230.0,63cc988c2a276a3b63c222e6,63cda4388fb846075b99ead4,$1.26,1.26,42.0,6.0,7.0,5.0,no-hu,nohu,1.0,0.0,{},1674421670179.0,1674421670179.0,3077.0,3077.0,0.876,2.201,1674421477278.0,1674421673256.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 1.0, 'hu': 2.0, 'ka': 3.0, 'si': 4.0, 'no': 5.0}",5-2,5-2,2.0,0.55025,1.42625,1,195978.0,7.0,0.14285714285714285,3.5
1983,19933,63cda5a958c4334a66b060b5,run1,quiz,False,226.0,,,,226.0,63cc988c2a276a3b63c222e6,63cda43909462933aeebf989,$1.61,1.61,55.0,6.0,10.0,5.0,tu-ke,tuke,1.0,0.0,{},1674421671359.0,1674421671359.0,1980.0,1980.0,0.787,1.193,1674421409986.0,1674421673339.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'no': 4.0, 'ha': 1.0, 'si': 3.0, 'ke': 5.0, 'tu': 2.0}",2-5,2-5,2.0,0.29825,1.08525,0,263353.0,,,
1998,19956,63cda5af58c4334a66b060d3,run1,quiz,False,239.0,,,,239.0,63cc988c2a276a3b63c222e6,63cda43625a37333ea987774,$0.36,0.36,12.0,2.0,7.0,5.0,na-hi,nahi,1.0,0.0,{},1674421676159.0,1674421676159.0,3072.0,3072.0,1.68,1.392,1674421572869.0,1674421679231.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 3.0, 'hi': 2.0, 'tu': 1.0, 'ko': 4.0, 'na': 5.0}",5-2,5-2,2.0,0.348,2.028,0,106362.0,,,
2018,19987,63cda5b758c4334a66b060fb,run1,quiz,False,225.0,,,,225.0,63cc988c2a276a3b63c222e6,63cda42db77fcb7d5099ea8f,$1.3,1.3,51.0,6.0,7.0,5.0,ne-ta,neta,1.0,0.0,{},1674421681793.0,1674421681793.0,4696.0,4696.0,3.712,0.984,1674421398760.0,1674421686489.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'ta': 2.0, 'si': 3.0, 'ho': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.246,3.958,2,287729.0,8.0,0.25,2.6666666666666665
2019,19988,63cda5b758c4334a66b060fc,run1,quiz,False,235.0,,,,235.0,63cc988c2a276a3b63c222e6,63cda42e9be07d8a69ccfeee,$0.99,0.99,34.0,6.0,7.0,5.0,ta-he,tahe,1.0,0.0,{},1674421683228.0,1674421683228.0,6297.0,6297.0,4.339,1.958,1674421413835.0,1674421689525.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'su': 1.0, 'ta-ki': 2.0, 'ki': 3.0, 'no': 4.0, 'he-ta': 5.0, 'ta-no': 6.0, 'ta-he': 7.0, 'he': 8.0, 'ta-su': 9.0, 'ta': 10.0}",7,10-8,2.0,0.4895,4.8285,0,275690.0,,,
2021,19990,63cda5b858c4334a66b06101,run1,quiz,False,238.0,,,,238.0,63cc988c2a276a3b63c222e6,63cda43818c6b07f462c118b,$1.48,1.48,51.0,6.0,7.0,5.0,ne-tu,netu,1.0,0.0,{},1674421685287.0,1674421685287.0,971.0,971.0,0.25,0.721,1674421529698.0,1674421686258.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'tu': 2.0, 'ho': 3.0, 'si': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.18025,0.43025,2,156560.0,8.0,0.25,2.6666666666666665
2023,19995,63cda5ba58c4334a66b06107,run1,quiz,True,226.0,,,,226.0,63cc988c2a276a3b63c222e6,63cda43909462933aeebf989,$1.73,1.73,59.0,0.0,7.0,5.0,ke-tu,ketu,1.0,0.0,{},1674421685049.0,1674421685049.0,4746.0,4746.0,2.306,2.44,1674421409986.0,1674421689795.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 4.0, 'ha': 1.0, 'si': 3.0, 'ke': 5.0, 'tu': 2.0}",5-2,5-2,2.0,0.61,2.916,3,279809.0,18.0,0.16666666666666666,4.5
2026,20000,63cda5ba58c4334a66b0610c,run1,quiz,False,237.0,,,,237.0,63cc988c2a276a3b63c222e6,63cda43327073c58d4422554,$1.02,1.02,34.0,6.0,7.0,5.0,ta-ke,take,1.0,0.0,{},1674421688311.0,1674421688311.0,2123.0,2123.0,0.417,1.706,1674421528367.0,1674421690434.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ke': 2.0, 'nu': 3.0, 'so': 4.0, 'ta': 5.0}",5-2,5-2,2.0,0.4265,0.8434999999999999,0,162067.0,,,
2060,20049,63cda5c858c4334a66b06153,run1,quiz,False,229.0,,,,229.0,63cc988c2a276a3b63c222e6,63cda437ff9f04b17d761f4f,$1.23,1.23,42.0,6.0,7.0,5.0,to,ti,0.0,0.0,{},1674421703199.0,1674421703199.0,848.0,848.0,0.276,0.572,1674421471167.0,1674421704047.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'ne-ha': 2.0, 'ne-ki': 3.0, 'su': 4.0, 'ne-su': 5.0, 'ha': 6.0, 'to': 7.0, 'ki-ne': 8.0, 'ne-to': 9.0, 'ki': 10.0}",,7,1.0,0.286,0.562,1,232880.0,7.0,0.14285714285714285,3.5
2090,20085,63cda5cf58c4334a66b06183,run1,quiz,False,235.0,,,,235.0,63cc988c2a276a3b63c222e6,63cda42e9be07d8a69ccfeee,$1.23,1.23,42.0,6.0,7.0,5.0,ta-he,tahe,1.0,0.0,{},1674421711404.0,1674421711404.0,2048.0,2048.0,0.389,1.659,1674421413835.0,1674421713452.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'su': 1.0, 'ta-ki': 2.0, 'ki': 3.0, 'no': 4.0, 'he-ta': 5.0, 'ta-no': 6.0, 'ta-he': 7.0, 'he': 8.0, 'ta-su': 9.0, 'ta': 10.0}",7,10-8,2.0,0.41475,0.80375,1,299617.0,7.0,0.14285714285714285,3.5
2098,20095,63cda5d158c4334a66b0618e,run1,quiz,False,239.0,,,,239.0,63cc988c2a276a3b63c222e6,63cda43625a37333ea987774,$0.6,0.6,20.0,0.0,7.0,5.0,na-hi,nahi,1.0,0.0,{},1674421709800.0,1674421709800.0,4226.0,4226.0,2.048,2.178,1674421572869.0,1674421714026.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 3.0, 'hi': 2.0, 'tu': 1.0, 'ko': 4.0, 'na': 5.0}",5-2,5-2,2.0,0.5445,2.5925,1,141157.0,5.0,0.2,2.5
2099,20096,63cda5d258c4334a66b0618f,run1,quiz,False,230.0,,,,230.0,63cc988c2a276a3b63c222e6,63cda4388fb846075b99ead4,$1.53,1.53,51.0,6.0,7.0,5.0,no-hu,nohu,1.0,0.0,{},1674421711734.0,1674421711734.0,2060.0,2060.0,0.619,1.441,1674421477278.0,1674421713794.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 1.0, 'hu': 2.0, 'ka': 3.0, 'si': 4.0, 'no': 5.0}",5-2,5-2,2.0,0.36025,0.97925,2,236516.0,8.0,0.25,2.6666666666666665
2103,20100,63cda5d258c4334a66b06193,run1,quiz,True,238.0,,,,238.0,63cc988c2a276a3b63c222e6,63cda43818c6b07f462c118b,$1.78,1.78,61.0,6.0,7.0,5.0,ne-tu,netu,1.0,0.0,{},1674421711710.0,1674421711710.0,688.0,688.0,0.14,0.548,1674421529698.0,1674421712398.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'tu': 2.0, 'ho': 3.0, 'si': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.137,0.277,3,182700.0,9.0,0.3333333333333333,2.25
2105,20102,63cda5d458c4334a66b0619a,run1,quiz,True,223.0,,,,223.0,63cc988c2a276a3b63c222e6,63cda42fce8927f18ad9d76a,$1.8,1.8,61.0,6.0,7.0,5.0,ka-su,kasu,1.0,0.0,{},1674421713771.0,1674421713771.0,2649.0,2649.0,0.871,1.778,1674421373161.0,1674421716420.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'he': 1.0, 'ni': 2.0, 'to': 3.0, 'su-ni': 4.0, 'su-he': 5.0, 'ka': 6.0, 'ka-su': 7.0, 'su': 8.0, 'su-ka': 9.0, 'su-to': 10.0}",7,6-8,2.0,0.4445,1.3155,3,343259.0,9.0,0.3333333333333333,2.25
2109,20107,63cda5d558c4334a66b0619f,run1,quiz,False,228.0,,,,228.0,63cc988c2a276a3b63c222e6,63cda43010f8545a23c71c6e,$0.72,0.72,24.0,4.0,7.0,5.0,tu-ni,tuni,1.0,0.0,{},1674421710239.0,1674421710239.0,6922.0,6922.0,4.15,2.772,1674421452220.0,1674421717161.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 3.0, 'ha': 4.0, 'so': 1.0, 'ni': 2.0, 'tu': 5.0}",5-2,5-2,2.0,0.693,4.843,0,264941.0,,,
2113,20111,63cda5d558c4334a66b061a3,run1,quiz,False,237.0,,,,237.0,63cc988c2a276a3b63c222e6,63cda43327073c58d4422554,$1.26,1.26,42.0,6.0,7.0,5.0,ta-ke,take,1.0,0.0,{},1674421715535.0,1674421715535.0,2062.0,2062.0,0.374,1.688,1674421528367.0,1674421717597.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ke': 2.0, 'nu': 3.0, 'so': 4.0, 'ta': 5.0}",5-2,5-2,2.0,0.422,0.796,1,189230.0,7.0,0.14285714285714285,3.5
2124,20126,63cda5d958c4334a66b061b9,run1,quiz,True,238.0,,,,238.0,63cc988c2a276a3b63c222e6,63cda43818c6b07f462c118b,$1.87,1.87,64.0,0.0,10.0,5.0,tu-ne,tune,1.0,0.0,{},1674421716871.0,1674421716871.0,1784.0,1784.0,0.44,1.344,1674421529698.0,1674421718655.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ka': 1.0, 'tu': 2.0, 'ho': 3.0, 'si': 4.0, 'ne': 5.0}",2-5,2-5,2.0,0.336,0.776,0,188957.0,,,
2144,20151,63cda5e058c4334a66b061dc,run1,quiz,False,233.0,,,,233.0,63cc988c2a276a3b63c222e6,63cda435c050682a8d35b2e1,$1.02,1.02,34.0,6.0,7.0,5.0,ko-tu,kotu,1.0,0.0,{},1674421726767.0,1674421726767.0,3260.0,3260.0,1.41,1.85,1674421496674.0,1674421730027.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'tu': 2.0, 'sa': 3.0, 'hi': 4.0, 'ko': 5.0}",5-2,5-2,2.0,0.4625,1.8725,0,233353.0,,,
2150,20159,63cda5e258c4334a66b061e6,run1,quiz,True,223.0,,,,223.0,63cc988c2a276a3b63c222e6,63cda42fce8927f18ad9d76a,$1.89,1.89,64.0,0.0,10.0,5.0,su-to,suto,1.0,0.0,{},1674421726358.0,1674421726358.0,4276.0,4276.0,2.18,2.096,1674421373161.0,1674421730634.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'he': 1.0, 'ni': 2.0, 'to': 3.0, 'su-ni': 4.0, 'su-he': 5.0, 'ka': 6.0, 'ka-su': 7.0, 'su': 8.0, 'su-ka': 9.0, 'su-to': 10.0}",10,8-3,2.0,0.524,2.704,0,357473.0,,,
2161,20172,63cda5e658c4334a66b061f8,run1,quiz,True,225.0,,,,225.0,63cc988c2a276a3b63c222e6,63cda42db77fcb7d5099ea8f,$1.59,1.59,61.0,6.0,7.0,5.0,ne-ta,neta,1.0,0.0,{},1674421732573.0,1674421732573.0,916.0,916.0,0.288,0.628,1674421398760.0,1674421733489.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'ta': 2.0, 'si': 3.0, 'ho': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.157,0.4449999999999999,3,334729.0,9.0,0.3333333333333333,2.25
2168,20181,63cda5e858c4334a66b06204,run1,quiz,False,235.0,,,,235.0,63cc988c2a276a3b63c222e6,63cda42e9be07d8a69ccfeee,$1.5,1.5,51.0,6.0,7.0,5.0,ta-he,tahe,1.0,0.0,{},1674421737013.0,1674421737013.0,1510.0,1510.0,0.311,1.199,1674421413835.0,1674421738523.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'su': 1.0, 'ta-ki': 2.0, 'ki': 3.0, 'no': 4.0, 'he-ta': 5.0, 'ta-no': 6.0, 'ta-he': 7.0, 'he': 8.0, 'ta-su': 9.0, 'ta': 10.0}",7,10-8,2.0,0.29975,0.61075,2,324688.0,8.0,0.25,2.6666666666666665
2187,20210,63cda5f258c4334a66b0622f,run1,quiz,False,237.0,,,,237.0,63cc988c2a276a3b63c222e6,63cda43327073c58d4422554,$1.53,1.53,51.0,6.0,7.0,5.0,ta-ke,take,1.0,0.0,{},1674421744649.0,1674421744649.0,2067.0,2067.0,0.444,1.623,1674421528367.0,1674421746716.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ke': 2.0, 'nu': 3.0, 'so': 4.0, 'ta': 5.0}",5-2,5-2,2.0,0.40575,0.84975,2,218349.0,8.0,0.25,2.6666666666666665
2198,20226,63cda5f758c4334a66b06244,run1,quiz,True,225.0,,,,225.0,63cc988c2a276a3b63c222e6,63cda42db77fcb7d5099ea8f,$1.68,1.68,64.0,0.0,10.0,5.0,ta-ne,tane,1.0,0.0,{},1674421748062.0,1674421748062.0,1778.0,1778.0,0.05,1.728,1674421398760.0,1674421749840.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ku': 1.0, 'ta': 2.0, 'si': 3.0, 'ho': 4.0, 'ne': 5.0}",2-5,2-5,2.0,0.432,0.482,0,351080.0,,,
2208,20239,63cda5fc58c4334a66b06257,run1,quiz,False,222.0,,,,222.0,63cc988c2a276a3b63c222e6,63cda4371aec6dfe7fa054b6,$1.16,1.16,42.0,2.0,7.0,5.0,sa-hi,sake,0.0,0.0,{},1674421746629.0,1674421746629.0,11290.0,11290.0,4.837,6.453,1674421383226.0,1674421757919.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 4.0, 'sa': 5.0, 'hi': 2.0, 'tu': 3.0, 'ke': 1.0}",5-1,5-2,2.0,1.61325,6.45025,0,374693.0,,,
2213,20245,63cda5fe58c4334a66b0625f,run1,quiz,False,239.0,,,,239.0,63cc988c2a276a3b63c222e6,63cda43625a37333ea987774,$1.02,1.02,34.0,1.0,7.0,5.0,na-hi,nahi,1.0,0.0,{},1674421756695.0,1674421756695.0,1978.0,1978.0,1.007,0.971,1674421572869.0,1674421758673.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 3.0, 'hi': 2.0, 'tu': 1.0, 'ko': 4.0, 'na': 5.0}",5-2,5-2,2.0,0.24275,1.24975,2,185804.0,13.0,0.15384615384615385,4.333333333333333
2228,20263,63cda60558c4334a66b0627a,run1,quiz,True,230.0,,,,230.0,63cc988c2a276a3b63c222e6,63cda4388fb846075b99ead4,$1.82,1.82,61.0,6.0,7.0,5.0,no-hu,nohu,1.0,0.0,{},1674421761659.0,1674421761659.0,3418.0,3418.0,1.547,1.871,1674421477278.0,1674421765077.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 1.0, 'hu': 2.0, 'ka': 3.0, 'si': 4.0, 'no': 5.0}",5-2,5-2,2.0,0.46775,2.01475,3,287799.0,9.0,0.3333333333333333,2.25
